word,frequency
giants,2
lowry,2
place,2
disabled,2
list,2
day,2
lefty,1
san,1
francisco,1
leave,1
hander,1
noah,1
15,1
strained,1
muscle,1
right,1
friday,1
hurt,1
second,1
inning,1
start,1
year,1
