word,frequency
judge,2
government,2
blast,1
secrecy,1
zacarias,1
moussaoui,1
trial,1
rule,1
friday,1
family,1
september,1
11,1
attack,1
victim,1
entitle,1
unclassified,1
aviation,1
security,1
document,1
turn,1
al,1
qaeda,1
conspirator,1
defense,1
team,1
