word,frequency
dead,3
dozen,2
boat,2
djibouti,2
official,2
say,2
accident,1
nairobi,1
kenya,1
capsize,1
coast,1
people,1
report,1
fear,1
miss,1
thursday,1
exact,1
number,1
missing,1
unclear,1
government,1
condition,1
anonymity,1
authorize,1
speak,1
medium,1
