word,frequency
peru,2
early,2
sign,2
democrats,1
urge,1
labor,1
clause,1
fta,1
bush,1
administration,1
give,1
congress,1
90,1
day,1
notice,1
january,1
intend,1
bilateral,1
free,1
trade,1
deal,1
thursday,1
pact,1
date,1
announce,1
