word,frequency
judge,2
verdict,2
fugitive,2
dublin,2
delay,1
extradition,1
ireland,1
postpone,1
friday,1
american,1
feature,1
marshal,1
service,1
list,1
15,1
want,1
extradite,1
native,1
washington,1
state,1
