word,frequency
pension,2
lawmaker,1
look,1
broad,1
help,1
washington,1
congressional,1
negotiator,1
consider,1
option,1
company,1
struggle,1
fund,1
time,1
house,1
republican,1
leader,1
john,1
boehner,1
say,1
thursday,1
