word,frequency
late,2
year,2
old,2
egypt,1
human,1
bird,1
flu,1
infection,1
toll,1
rise,1
11,1
health,1
population,1
minister,1
hatem,1
el,1
gabali,1
quote,1
state,1
mena,1
news,1
agency,1
wednesday,1
say,1
case,1
16,1
girl,1
boy,1
province,1
north,1
cairo,1
