word,frequency
judge,2
deny,2
dismiss,2
lawsuit,2
gm,1
request,1
detroit,1
federal,1
motion,1
general,1
motors,1
corp,1
claim,1
company,1
official,1
oversee,1
employee,1
retirement,1
fund,1
fail,1
act,1
responsibly,1
attorney,1
plaintiff,1
say,1
friday,1
